employee_id,full_name,division_id,role_title,employment_status,hire_date,reports_to,created_date
1135,Jackie Wells,agricore,Quality Inspector,active,2024-02-13,1097,2026-07-30T00:16:11.062692
1136,Tristan Johnson,agricore,Agronomist,active,2022-02-16,1034,2026-07-30T00:16:11.062836
1137,Stephen Edwards,agricore,Field Agent,active,2021-04-14,,2026-07-30T00:16:11.062980
1138,Emily Mejia,agricore,Field Agent,active,2020-07-14,1015,2026-07-30T00:16:11.063126
1139,Dawn Dixon,agricore,Agronomist,active,2016-04-17,923,2026-07-30T00:16:11.063273
1140,Scott Miller,agricore,Field Agent,on_leave,2019-04-24,1077,2026-07-30T00:16:11.063417
1141,Kenneth Hubbard,agricore,Field Agent,active,2023-07-26,1079,2026-07-30T00:16:11.063561
1142,Elizabeth Petersen,agricore,Processing Facility Supervisor,active,2021-07-30,1028,2026-07-30T00:16:11.063707
1143,Roy Scott,agricore,Field Agent,active,2022-10-18,924,2026-07-30T00:16:11.063851
1144,Sean Flores,agricore,Quality Inspector,active,2021-10-23,1082,2026-07-30T00:16:11.063994
1145,Janice Barrera,agricore,Agronomist,active,2023-06-05,1070,2026-07-30T00:16:11.064140
1146,Anthony Mclean,agricore,Processing Facility Supervisor,active,2020-10-31,1084,2026-07-30T00:16:11.064289
1147,Kimberly Weber,agricore,Field Agent,on_leave,2023-08-18,961,2026-07-30T00:16:11.064436
1148,Joseph Kelly,agricore,Quality Inspector,active,2022-02-18,1017,2026-07-30T00:16:11.064580
1149,Nathaniel Smith,agricore,Quality Inspector,active,2019-05-01,1071,2026-07-30T00:16:11.064724
1150,Amanda Little,agricore,Processing Facility Supervisor,active,2020-01-06,998,2026-07-30T00:16:11.064871
1151,Michael Murphy,agricore,Field Agent,active,2024-09-02,965,2026-07-30T00:16:11.065016
1152,Julie Parker,agricore,Processing Facility Supervisor,active,2019-03-23,996,2026-07-30T00:16:11.065161
1153,Melissa Miller,agricore,Processing Facility Supervisor,active,2017-06-21,937,2026-07-30T00:16:11.065308
1154,Emma Owen,agricore,Processing Facility Supervisor,on_leave,2019-10-05,916,2026-07-30T00:16:11.065458
1155,Angela Caldwell,agricore,Agronomist,active,2026-03-22,944,2026-07-30T00:16:11.065603
1156,Eric Peters MD,agricore,Processing Facility Supervisor,active,2023-02-13,937,2026-07-30T00:16:11.065755
1157,Mr. Cory Johnson,agricore,Field Agent,active,2020-06-05,988,2026-07-30T00:16:11.066088
1158,Mary Gomez,agricore,Quality Inspector,terminated,2019-05-08,1061,2026-07-30T00:16:11.066481
1159,Nicole Freeman,agricore,Field Agent,terminated,2025-06-24,,2026-07-30T00:16:11.066804
1160,Frank Garcia,agricore,Agronomist,active,2020-04-02,,2026-07-30T00:16:11.067128
1161,Matthew Carlson,agricore,Field Agent,active,2019-05-12,1109,2026-07-30T00:16:11.067467
1162,Brittney Parsons,agricore,Processing Facility Supervisor,active,2025-10-09,,2026-07-30T00:16:11.067804
1163,Gabriel Kelly,agricore,Field Agent,active,2022-10-29,989,2026-07-30T00:16:11.068126
1164,Dr. Shane Parker,agricore,Quality Inspector,active,2016-06-11,1072,2026-07-30T00:16:11.068459
1165,Joseph Martinez,agricore,Processing Facility Supervisor,active,2026-06-02,914,2026-07-30T00:16:11.068767
1166,Willie Snyder,agricore,Agronomist,active,2023-06-15,977,2026-07-30T00:16:11.069033
1167,Jacqueline Farrell,agricore,Processing Facility Supervisor,active,2023-02-21,1074,2026-07-30T00:16:11.069275
1168,James Smith,agricore,Field Agent,on_leave,2021-09-13,,2026-07-30T00:16:11.069511
1169,Danielle Lewis,agricore,Agronomist,active,2025-06-07,,2026-07-30T00:16:11.069776
1170,Wayne Graves,agricore,Agronomist,active,2021-05-18,1066,2026-07-30T00:16:11.070021
1171,Adam Rogers,agricore,Quality Inspector,active,2019-10-18,1022,2026-07-30T00:16:11.070264
1172,Stephanie Lane,agricore,Field Agent,active,2023-05-26,934,2026-07-30T00:16:11.070505
1173,Alejandro Thompson,agricore,Field Agent,active,2018-09-13,1159,2026-07-30T00:16:11.070736
1174,Mariah Williams,agricore,Field Agent,active,2024-10-16,1115,2026-07-30T00:16:11.070972
1175,Colleen Robinson,agricore,Agronomist,active,2025-04-02,961,2026-07-30T00:16:11.071210
1176,Jamie Douglas,agricore,Agronomist,active,2017-03-14,991,2026-07-30T00:16:11.071442
1177,Marissa Martin,agricore,Agronomist,terminated,2019-11-13,1146,2026-07-30T00:16:11.071651
1178,Daniel Goodwin,agricore,Processing Facility Supervisor,active,2018-01-08,999,2026-07-30T00:16:11.071830
1179,Dakota Summers,agricore,Field Agent,active,2016-09-12,907,2026-07-30T00:16:11.072007
1180,David Summers,agricore,Quality Inspector,active,2020-07-15,1015,2026-07-30T00:16:11.072185
1181,Jessica Wong,agricore,Agronomist,active,2025-07-16,1123,2026-07-30T00:16:11.072422
1182,Jennifer Stewart,agricore,Processing Facility Supervisor,active,2018-06-13,965,2026-07-30T00:16:11.072605
1183,Ethan Owens,agricore,Quality Inspector,active,2025-02-18,,2026-07-30T00:16:11.072794
1184,Gregory Greer,agricore,Processing Facility Supervisor,active,2019-12-11,929,2026-07-30T00:16:11.072988
1185,Eddie Zhang,agricore,Processing Facility Supervisor,active,2024-04-11,1096,2026-07-30T00:16:11.073180
1186,Miguel Gray,agricore,Field Agent,active,2019-09-22,1171,2026-07-30T00:16:11.073384
1187,Erin Turner,agricore,Quality Inspector,active,2018-10-18,1030,2026-07-30T00:16:11.073581
1188,Jeanne Ellis,agricore,Agronomist,active,2025-03-10,1050,2026-07-30T00:16:11.073782
1189,Teresa Harris,agricore,Processing Facility Supervisor,active,2026-06-10,1100,2026-07-30T00:16:11.073978
1190,Michael Armstrong,agricore,Field Agent,active,2016-02-10,,2026-07-30T00:16:11.074167
1191,Henry Black,agricore,Processing Facility Supervisor,active,2026-02-22,1047,2026-07-30T00:16:11.074391
1192,Micheal Davis,agricore,Field Agent,active,2025-12-07,1168,2026-07-30T00:16:11.074605
1193,Bonnie Branch,agricore,Field Agent,active,2019-11-11,1143,2026-07-30T00:16:11.074820
1194,John Hamilton,agricore,Field Agent,active,2022-03-04,1141,2026-07-30T00:16:11.075033
1195,Jesus Santiago,agricore,Agronomist,terminated,2016-03-28,1138,2026-07-30T00:16:11.075244
1196,Ryan Garcia,agricore,Field Agent,active,2017-08-01,1057,2026-07-30T00:16:11.075469
1197,Spencer Hoover,agricore,Processing Facility Supervisor,active,2023-02-28,1123,2026-07-30T00:16:11.075690
1198,Mary Brown,agricore,Agronomist,active,2018-12-26,1076,2026-07-30T00:16:11.075899
1199,Timothy Schultz,agricore,Field Agent,active,2019-06-05,1120,2026-07-30T00:16:11.076067
1200,Tammy Miles,agricore,Agronomist,active,2026-03-24,1003,2026-07-30T00:16:11.076238
1201,Susan David,properties,Maintenance Coordinator,active,2024-03-11,,2026-07-30T00:16:11.076421
1202,Katherine Rodriguez,properties,Leasing Officer,terminated,2025-10-23,,2026-07-30T00:16:11.076591
1203,Ann Martinez,properties,Leasing Officer,active,2021-04-10,,2026-07-30T00:16:11.076760
1204,Judy Hodges MD,properties,Leasing Officer,active,2025-04-26,,2026-07-30T00:16:11.076942
1205,Michael Thompson,properties,Leasing Officer,active,2019-12-13,1201,2026-07-30T00:16:11.077109
1206,Alicia Browning,properties,Maintenance Coordinator,active,2018-11-21,1203,2026-07-30T00:16:11.077281
1207,Jeremy Novak,properties,Facilities Manager,active,2025-02-26,1206,2026-07-30T00:16:11.077468
1208,Paul Reyes,properties,Facilities Manager,active,2016-08-13,1202,2026-07-30T00:16:11.077615
1209,Karen Adams,properties,Maintenance Coordinator,active,2025-12-22,,2026-07-30T00:16:11.077767
1210,Kevin Bryant,properties,Facilities Manager,active,2020-05-07,1208,2026-07-30T00:16:11.077913
1211,Patrick Mason,properties,Leasing Officer,active,2023-05-18,,2026-07-30T00:16:11.078058
1212,Mary Ingram,properties,Leasing Officer,active,2024-11-18,1203,2026-07-30T00:16:11.078207
1213,Amy Payne,properties,Facilities Manager,active,2021-11-27,1207,2026-07-30T00:16:11.078355
1214,Michael Wright,properties,Maintenance Coordinator,active,2017-05-22,1207,2026-07-30T00:16:11.078501
1215,Jeremy Thomas,properties,Facilities Manager,active,2019-05-27,1203,2026-07-30T00:16:11.078647
1216,Laurie Gomez,properties,Leasing Officer,active,2020-11-05,1205,2026-07-30T00:16:11.078796
1217,Jason Villa,properties,Facilities Manager,on_leave,2026-01-17,1202,2026-07-30T00:16:11.078966
1218,Thomas Carter,properties,Leasing Officer,active,2025-02-01,1210,2026-07-30T00:16:11.079106
1219,Randy Blanchard,properties,Facilities Manager,active,2021-02-08,,2026-07-30T00:16:11.079245
1220,Daniel Moore,properties,Facilities Manager,active,2016-09-15,1201,2026-07-30T00:16:11.079384
1221,Rebecca Boyer,properties,Maintenance Coordinator,on_leave,2021-12-27,1213,2026-07-30T00:16:11.079527
1222,William Trujillo,properties,Maintenance Coordinator,active,2022-12-14,1210,2026-07-30T00:16:11.079670
1223,Gary Torres,properties,Facilities Manager,active,2016-10-06,1213,2026-07-30T00:16:11.079810
1224,Carly Miles,properties,Facilities Manager,active,2017-09-14,1214,2026-07-30T00:16:11.079962
1225,Debra Myers,properties,Maintenance Coordinator,active,2019-07-07,1215,2026-07-30T00:16:11.080107
1226,Brandon Murphy,properties,Facilities Manager,active,2024-04-17,,2026-07-30T00:16:11.080248
1227,Todd White,properties,Maintenance Coordinator,active,2019-02-06,1213,2026-07-30T00:16:11.080401
1228,Diane Sanders,properties,Maintenance Coordinator,active,2018-11-09,1214,2026-07-30T00:16:11.080549
1229,Kevin Johnson,properties,Facilities Manager,active,2024-06-14,1220,2026-07-30T00:16:11.080691
1230,Stephanie Ortiz,properties,Facilities Manager,active,2017-03-30,1226,2026-07-30T00:16:11.080834
1231,David Sparks,properties,Facilities Manager,active,2016-10-17,1214,2026-07-30T00:16:11.080975
1232,Jonathan Hull,properties,Maintenance Coordinator,active,2019-04-17,1217,2026-07-30T00:16:11.081252
1233,Tiffany Bean,properties,Facilities Manager,active,2026-06-26,1213,2026-07-30T00:16:11.081411
1234,Patricia Hammond,properties,Facilities Manager,active,2025-05-03,,2026-07-30T00:16:11.081563
1235,Kimberly Fisher,properties,Facilities Manager,active,2023-07-29,1232,2026-07-30T00:16:11.081708
1236,David Shannon,properties,Maintenance Coordinator,on_leave,2016-07-21,1223,2026-07-30T00:16:11.081851
1237,Donna Kelley,properties,Leasing Officer,active,2017-02-01,1206,2026-07-30T00:16:11.081994
1238,Sarah Lewis,properties,Leasing Officer,active,2022-08-15,1226,2026-07-30T00:16:11.082139
1239,Allison Becker,properties,Leasing Officer,active,2017-12-01,1232,2026-07-30T00:16:11.082282
1240,Ashley Williams,properties,Leasing Officer,active,2018-08-08,1204,2026-07-30T00:16:11.082425
1241,Alexis Morgan,properties,Facilities Manager,active,2016-11-04,1210,2026-07-30T00:16:11.082577
1242,Kelly Davis,properties,Leasing Officer,active,2017-07-04,1234,2026-07-30T00:16:11.082720
1243,Melanie Taylor,properties,Maintenance Coordinator,active,2021-08-12,1221,2026-07-30T00:16:11.082861
1244,Meagan Chavez,properties,Facilities Manager,active,2018-11-18,1228,2026-07-30T00:16:11.083003
1245,Derrick Johnson,properties,Facilities Manager,active,2019-02-15,1241,2026-07-30T00:16:11.083143
1246,Taylor Richardson,properties,Facilities Manager,on_leave,2020-09-19,1205,2026-07-30T00:16:11.083289
1247,Joseph Olson,properties,Maintenance Coordinator,terminated,2016-12-13,1207,2026-07-30T00:16:11.083428
1248,Wayne Schwartz,properties,Leasing Officer,active,2026-03-14,1210,2026-07-30T00:16:11.083578
1249,Robert Martinez,properties,Leasing Officer,active,2017-04-09,,2026-07-30T00:16:11.083717
1250,Meghan Yoder,properties,Maintenance Coordinator,active,2026-02-07,,2026-07-30T00:16:11.083858
1251,Christine Smith,properties,Facilities Manager,active,2022-09-22,1223,2026-07-30T00:16:11.084000
1252,Raymond Thomas,properties,Facilities Manager,active,2020-03-06,1204,2026-07-30T00:16:11.084139
1253,Joshua Vincent,properties,Facilities Manager,active,2018-08-01,1202,2026-07-30T00:16:11.084279
1254,Todd Valdez,properties,Maintenance Coordinator,active,2017-01-18,1219,2026-07-30T00:16:11.084419
1255,Nicholas Taylor,properties,Maintenance Coordinator,active,2016-01-18,1235,2026-07-30T00:16:11.084568
1256,Stacy Petersen,properties,Maintenance Coordinator,active,2025-11-25,1207,2026-07-30T00:16:11.084711
1257,Sean Thomas,properties,Leasing Officer,active,2024-06-03,1249,2026-07-30T00:16:11.084854
1258,David Lopez,properties,Facilities Manager,active,2018-10-28,1217,2026-07-30T00:16:11.084993
1259,Harold Salinas,properties,Maintenance Coordinator,active,2019-02-05,1243,2026-07-30T00:16:11.085133
1260,Sarah Roberts,properties,Maintenance Coordinator,active,2021-02-12,1222,2026-07-30T00:16:11.085276
1261,Melissa Gray,properties,Maintenance Coordinator,active,2019-02-02,1204,2026-07-30T00:16:11.085419
1262,Kristin Collins,properties,Maintenance Coordinator,active,2019-12-04,1238,2026-07-30T00:16:11.085571
1263,Johnny Miller,properties,Facilities Manager,active,2024-01-21,,2026-07-30T00:16:11.085710
1264,Theresa James,properties,Maintenance Coordinator,active,2022-12-18,,2026-07-30T00:16:11.085852
1265,Mark Griffin,properties,Leasing Officer,active,2018-06-03,1202,2026-07-30T00:16:11.085994
1266,Angela Morrow,properties,Facilities Manager,active,2023-05-12,1229,2026-07-30T00:16:11.086138
1267,Helen Andrews,properties,Leasing Officer,active,2024-06-27,1218,2026-07-30T00:16:11.086281
1268,Rebecca Leach,properties,Maintenance Coordinator,active,2017-12-20,1245,2026-07-30T00:16:11.086424
1269,Alison Porter,properties,Leasing Officer,on_leave,2021-11-03,1214,2026-07-30T00:16:11.086584
1270,Matthew Phillips,properties,Facilities Manager,active,2018-08-08,,2026-07-30T00:16:11.086725
1271,Cody Meyer,properties,Facilities Manager,active,2025-02-04,1234,2026-07-30T00:16:11.086866
1272,Mary Evans,properties,Maintenance Coordinator,active,2022-11-18,1206,2026-07-30T00:16:11.087009
1273,Jordan Brooks,properties,Facilities Manager,terminated,2017-08-02,,2026-07-30T00:16:11.087149
1274,Samantha Mcgee,properties,Maintenance Coordinator,active,2022-07-20,,2026-07-30T00:16:11.087291
1275,James Alexander,properties,Maintenance Coordinator,active,2016-07-30,1246,2026-07-30T00:16:11.087432
1276,Kimberly Martinez,properties,Maintenance Coordinator,active,2020-01-05,1252,2026-07-30T00:16:11.087597
1277,Eric Goodman,properties,Facilities Manager,active,2025-11-12,1254,2026-07-30T00:16:11.087739
1278,Sara Pacheco,properties,Leasing Officer,active,2022-05-03,1214,2026-07-30T00:16:11.087882
1279,Kristina Hardy,properties,Leasing Officer,terminated,2024-05-16,1264,2026-07-30T00:16:11.088024
1280,Monica Mendoza,properties,Facilities Manager,active,2023-01-25,,2026-07-30T00:16:11.088166
1281,Fred Rhodes,properties,Facilities Manager,terminated,2016-07-15,1271,2026-07-30T00:16:11.088307
1282,Amber Mejia,properties,Maintenance Coordinator,active,2024-12-18,,2026-07-30T00:16:11.088448
1283,Jose Smith,properties,Maintenance Coordinator,active,2024-05-15,1281,2026-07-30T00:16:11.088588
1284,Nichole Bryant,properties,Leasing Officer,active,2018-10-08,1266,2026-07-30T00:16:11.088731
1285,Kevin Santos,properties,Leasing Officer,active,2026-01-22,1262,2026-07-30T00:16:11.088871
1286,Matthew Johnson,properties,Leasing Officer,terminated,2016-11-17,1232,2026-07-30T00:16:11.089025
1287,Monica Vargas,properties,Maintenance Coordinator,active,2019-06-16,,2026-07-30T00:16:11.089168
1288,Eric Mora,properties,Facilities Manager,active,2021-03-20,1235,2026-07-30T00:16:11.089309
1289,John Rowe,properties,Facilities Manager,active,2017-09-19,,2026-07-30T00:16:11.089448
1290,Jason Alexander,properties,Maintenance Coordinator,active,2019-01-22,1256,2026-07-30T00:16:11.089606
1291,Andrew Gomez,properties,Facilities Manager,active,2024-01-14,1203,2026-07-30T00:16:11.089750
1292,Tamara Luna,properties,Facilities Manager,terminated,2023-09-25,1219,2026-07-30T00:16:11.089894
1293,Travis Pearson,properties,Maintenance Coordinator,terminated,2020-01-07,1219,2026-07-30T00:16:11.090050
1294,Sarah Patel,properties,Maintenance Coordinator,active,2026-03-12,1271,2026-07-30T00:16:11.090196
1295,Sandra Moon,properties,Maintenance Coordinator,active,2019-05-16,1239,2026-07-30T00:16:11.090339
1296,Theresa Lamb,properties,Leasing Officer,active,2023-09-24,1279,2026-07-30T00:16:11.090483
1297,Lucas Barnett,properties,Facilities Manager,active,2023-10-05,1271,2026-07-30T00:16:11.090623
1298,Natalie Mccullough,properties,Leasing Officer,active,2020-09-01,1256,2026-07-30T00:16:11.090768
1299,Melissa Ramirez,properties,Maintenance Coordinator,active,2024-11-11,1221,2026-07-30T00:16:11.090911
1300,Lauren Fields,properties,Facilities Manager,active,2020-07-04,1241,2026-07-30T00:16:11.091063
1301,Edward Brewer,properties,Facilities Manager,terminated,2022-01-25,1211,2026-07-30T00:16:11.091205
1302,Timothy Bowers,properties,Maintenance Coordinator,active,2022-03-10,1233,2026-07-30T00:16:11.091345
1303,Jeremiah Roman,properties,Facilities Manager,active,2016-09-15,1260,2026-07-30T00:16:11.091486
1304,Steven Cox,properties,Facilities Manager,on_leave,2016-12-01,1245,2026-07-30T00:16:11.091627
1305,Maria Miles,properties,Facilities Manager,active,2020-06-23,1218,2026-07-30T00:16:11.091774
1306,Timothy Elliott,properties,Leasing Officer,active,2018-10-23,1266,2026-07-30T00:16:11.091915
1307,Cynthia Jones,properties,Maintenance Coordinator,active,2019-09-25,1253,2026-07-30T00:16:11.092070
1308,Patricia Patrick,properties,Maintenance Coordinator,active,2019-05-26,1223,2026-07-30T00:16:11.092213
1309,Patrick Sherman,properties,Leasing Officer,active,2024-01-10,,2026-07-30T00:16:11.092354
1310,Anthony Lopez,properties,Maintenance Coordinator,terminated,2024-08-05,1218,2026-07-30T00:16:11.092494
1311,Brittany Sanchez,properties,Maintenance Coordinator,active,2021-08-26,1222,2026-07-30T00:16:11.092637
1312,Dylan Shaw,properties,Facilities Manager,active,2024-02-13,1238,2026-07-30T00:16:11.092778
1313,April Kent,properties,Leasing Officer,active,2020-11-18,1259,2026-07-30T00:16:11.092921
1314,Sarah Cruz,properties,Facilities Manager,active,2025-04-18,1271,2026-07-30T00:16:11.093074
1315,James Howard,properties,Facilities Manager,active,2016-12-03,1287,2026-07-30T00:16:11.093215
1316,Amanda Caldwell,properties,Facilities Manager,active,2016-06-05,1229,2026-07-30T00:16:11.093358
1317,Dawn Glover,properties,Leasing Officer,active,2024-10-05,1246,2026-07-30T00:16:11.093502
1318,Sherry Myers,properties,Leasing Officer,active,2020-06-01,1292,2026-07-30T00:16:11.093645
1319,Robert Smith,properties,Leasing Officer,active,2021-05-08,,2026-07-30T00:16:11.093783
1320,Samantha Silva,properties,Leasing Officer,active,2023-12-21,1276,2026-07-30T00:16:11.093926
1321,Billy Mann,properties,Leasing Officer,active,2025-08-20,1248,2026-07-30T00:16:11.094078
1322,Bobby Huerta,properties,Maintenance Coordinator,active,2021-02-19,1237,2026-07-30T00:16:11.094219
1323,James Hudson,properties,Leasing Officer,active,2019-12-13,1210,2026-07-30T00:16:11.094361
1324,Dawn Ward,properties,Maintenance Coordinator,active,2023-07-31,1261,2026-07-30T00:16:11.094504
1325,Mark Wilson,properties,Leasing Officer,terminated,2019-12-30,1297,2026-07-30T00:16:11.094645
1326,Gary Calderon,properties,Leasing Officer,active,2016-04-15,1254,2026-07-30T00:16:11.094786
1327,Jesse Rojas,properties,Leasing Officer,active,2021-01-03,1315,2026-07-30T00:16:11.094928
1328,Alexandria Martin,properties,Maintenance Coordinator,active,2016-08-01,1226,2026-07-30T00:16:11.095080
1329,Devin Aguilar,properties,Leasing Officer,active,2023-07-16,1322,2026-07-30T00:16:11.095222
1330,Linda Roberts,properties,Facilities Manager,active,2024-09-07,1250,2026-07-30T00:16:11.095366
1331,Janet Bennett,properties,Maintenance Coordinator,active,2016-10-11,1223,2026-07-30T00:16:11.095509
1332,Joseph Diaz,properties,Leasing Officer,active,2020-12-09,1308,2026-07-30T00:16:11.095649
1333,Ashley Cook,properties,Leasing Officer,active,2025-11-15,1244,2026-07-30T00:16:11.095792
1334,Donna Noble,properties,Maintenance Coordinator,active,2026-04-28,1211,2026-07-30T00:16:11.095936
1335,Brittany Sandoval,properties,Leasing Officer,active,2024-01-02,1239,2026-07-30T00:16:11.096089
1336,Mark Phillips,properties,Leasing Officer,active,2018-12-08,1228,2026-07-30T00:16:11.096231
1337,Roberto Gonzalez,properties,Maintenance Coordinator,active,2017-09-22,1264,2026-07-30T00:16:11.096372
1338,Oscar Salazar,properties,Facilities Manager,on_leave,2021-12-02,1321,2026-07-30T00:16:11.096513
1339,Larry Palmer,properties,Maintenance Coordinator,active,2024-09-14,,2026-07-30T00:16:11.096652
1340,Nicole Tran,properties,Facilities Manager,active,2016-10-05,1225,2026-07-30T00:16:11.096796
1341,Mr. James Howard,properties,Facilities Manager,active,2021-02-16,1313,2026-07-30T00:16:11.096955
1342,Victoria Keith,properties,Leasing Officer,active,2021-07-29,,2026-07-30T00:16:11.097250
1343,Casey Bennett,properties,Leasing Officer,active,2025-03-03,1244,2026-07-30T00:16:11.097413
1344,James Lee,properties,Leasing Officer,active,2019-09-26,1312,2026-07-30T00:16:11.097553
1345,Lee Young,properties,Maintenance Coordinator,active,2024-12-22,1248,2026-07-30T00:16:11.097693
1346,Adam Tapia,properties,Facilities Manager,active,2023-03-02,1213,2026-07-30T00:16:11.097831
1347,Victoria Anthony,properties,Leasing Officer,active,2019-12-19,1253,2026-07-30T00:16:11.097979
1348,Mary Roberts,properties,Leasing Officer,on_leave,2017-02-05,1269,2026-07-30T00:16:11.098136
1349,Morgan Meyers,properties,Facilities Manager,active,2025-10-10,1325,2026-07-30T00:16:11.098277
1350,Nicole Hodges,properties,Facilities Manager,active,2026-04-01,1281,2026-07-30T00:16:11.098423
1351,Joseph Perez,vfs,Loan Officer,active,2018-10-27,,2026-07-30T00:16:11.098567
1352,Christine Nicholson,vfs,Wallet Operations Lead,active,2024-04-16,,2026-07-30T00:16:11.098711
1353,Anthony Cunningham,vfs,Wallet Operations Lead,active,2021-10-14,,2026-07-30T00:16:11.098851
1354,Jonathan Carroll,vfs,Wallet Operations Lead,active,2018-12-30,,2026-07-30T00:16:11.098991
1355,Javier Wallace,vfs,Compliance Analyst,active,2024-06-03,1353,2026-07-30T00:16:11.099146
1356,Mary Saunders,vfs,Compliance Analyst,active,2023-09-09,1352,2026-07-30T00:16:11.099291
1357,Kyle Andersen,vfs,Loan Officer,active,2023-06-27,1352,2026-07-30T00:16:11.099432
1358,Juan Espinoza,vfs,Compliance Analyst,on_leave,2016-09-23,1353,2026-07-30T00:16:11.099589
1359,Alexander Zimmerman,vfs,Loan Officer,active,2026-01-19,1351,2026-07-30T00:16:11.099734
1360,Jennifer Williams,vfs,Wallet Operations Lead,active,2019-01-12,1356,2026-07-30T00:16:11.099882
1361,Tiffany Ortiz,vfs,Wallet Operations Lead,active,2017-10-06,1358,2026-07-30T00:16:11.100028
1362,Daniel Parker,vfs,Loan Officer,active,2019-11-10,1361,2026-07-30T00:16:11.100174
1363,Kara Peterson MD,vfs,Wallet Operations Lead,active,2017-07-05,1356,2026-07-30T00:16:11.100330
1364,Eric Humphrey,vfs,Compliance Analyst,active,2023-07-29,1358,2026-07-30T00:16:11.100473
1365,Erin Torres,vfs,Loan Officer,active,2019-02-22,,2026-07-30T00:16:11.100633
1366,Stacey Brown,vfs,Wallet Operations Lead,active,2025-11-27,,2026-07-30T00:16:11.100777
1367,Hannah Cox,vfs,Loan Officer,active,2021-05-23,1366,2026-07-30T00:16:11.100922
1368,Christopher Hernandez,vfs,Loan Officer,active,2020-02-01,1360,2026-07-30T00:16:11.101075
1369,Ashley Brown,vfs,Loan Officer,active,2017-01-17,,2026-07-30T00:16:11.101220
1370,Francisco Ross,vfs,Wallet Operations Lead,active,2021-02-05,1354,2026-07-30T00:16:11.101361
1371,Mrs. Rachel Taylor,vfs,Compliance Analyst,on_leave,2018-12-08,1351,2026-07-30T00:16:11.101519
1372,William Byrd,vfs,Loan Officer,active,2017-08-05,,2026-07-30T00:16:11.101661
1373,Billy Joyce,vfs,Compliance Analyst,active,2016-09-28,,2026-07-30T00:16:11.101802
1374,Adam Jones,vfs,Compliance Analyst,active,2023-09-25,1364,2026-07-30T00:16:11.101944
1375,Andrew Taylor,vfs,Loan Officer,active,2017-10-08,1367,2026-07-30T00:16:11.102109
1376,Allen Webb,vfs,Compliance Analyst,active,2024-04-18,1366,2026-07-30T00:16:11.102254
1377,Richard Terry,vfs,Loan Officer,active,2024-06-10,1374,2026-07-30T00:16:11.102395
1378,David Phillips,vfs,Wallet Operations Lead,active,2023-02-13,1358,2026-07-30T00:16:11.102536
1379,Hannah Collins,vfs,Loan Officer,active,2020-04-13,1368,2026-07-30T00:16:11.102681
1380,Emily Perkins,vfs,Compliance Analyst,active,2017-05-24,1371,2026-07-30T00:16:11.102825
1381,Jennifer Harris,vfs,Wallet Operations Lead,active,2023-11-16,1354,2026-07-30T00:16:11.102970
1382,James Small,vfs,Loan Officer,active,2022-06-18,1354,2026-07-30T00:16:11.103122
1383,Elizabeth Barnett,vfs,Wallet Operations Lead,active,2016-07-31,1353,2026-07-30T00:16:11.103267
1384,Bruce White,vfs,Wallet Operations Lead,active,2016-09-23,1365,2026-07-30T00:16:11.103410
1385,Adriana Yang,vfs,Loan Officer,active,2019-08-11,1367,2026-07-30T00:16:11.103554
1386,Morgan Mills,vfs,Loan Officer,active,2019-01-21,1368,2026-07-30T00:16:11.103699
1387,Jennifer Mckenzie,vfs,Wallet Operations Lead,active,2016-12-31,1380,2026-07-30T00:16:11.103843
1388,Charles Smith,vfs,Wallet Operations Lead,active,2020-05-17,1366,2026-07-30T00:16:11.103986
1389,Rachel Rivas,vfs,Compliance Analyst,active,2020-06-28,,2026-07-30T00:16:11.104138
1390,Samantha Yates,vfs,Compliance Analyst,active,2022-04-24,1358,2026-07-30T00:16:11.104282
1391,Timothy Thompson,vfs,Compliance Analyst,active,2023-10-01,1364,2026-07-30T00:16:11.104424
1392,Brian Paul,vfs,Loan Officer,active,2016-09-17,1359,2026-07-30T00:16:11.104565
1393,Michael Perry,vfs,Wallet Operations Lead,active,2016-09-14,1366,2026-07-30T00:16:11.104708
1394,Chad Sheppard,vfs,Wallet Operations Lead,active,2018-08-14,1389,2026-07-30T00:16:11.104850
1395,Justin Brooks,vfs,Loan Officer,active,2019-08-08,1365,2026-07-30T00:16:11.104993
1396,Larry Rogers,vfs,Loan Officer,active,2024-01-31,1380,2026-07-30T00:16:11.105144
1397,Kayla Walker,vfs,Compliance Analyst,active,2023-03-25,1367,2026-07-30T00:16:11.105289
1398,Victoria Wright,vfs,Compliance Analyst,active,2016-04-17,1362,2026-07-30T00:16:11.105434
1399,Wayne Rose,vfs,Wallet Operations Lead,terminated,2024-01-02,1388,2026-07-30T00:16:11.105576
1400,Jeanette Logan,vfs,Compliance Analyst,active,2018-03-24,1354,2026-07-30T00:16:11.105719
1401,Anthony Ibarra,vfs,Compliance Analyst,active,2023-02-06,1391,2026-07-30T00:16:11.105862
1402,Emily Cain,vfs,Wallet Operations Lead,active,2026-03-18,1401,2026-07-30T00:16:11.106009
1403,Jackie Johnson,vfs,Loan Officer,active,2025-07-19,1395,2026-07-30T00:16:11.106162
1404,Roberta Parker,vfs,Compliance Analyst,active,2018-11-02,1395,2026-07-30T00:16:11.106304
1405,Sally Williams,vfs,Wallet Operations Lead,active,2021-06-21,1364,2026-07-30T00:16:11.106447
