customer_id,full_name,date_of_birth,primary_contact,registered_country,consent_retail_personalisation,consent_cross_division_financial_view,created_date
346,Erica Alvarez,1960-11-03,+254799861581,Kenya,True,True,2020-07-17
347,Joanna Shepherd,2007-07-24,+234806846451,Nigeria,True,True,2020-04-09
348,Miguel Wagner,1962-04-26,+234749941892,Nigeria,True,False,2025-04-19
349,Michael Ritter,1986-03-28,+234908027944,Nigeria,True,False,2025-11-11
350,Caitlin Watson,1969-10-29,+234831855548,Nigeria,True,True,2019-10-31
351,Raymond Shelton,1954-02-20,+234891493772,Nigeria,True,True,2022-08-02
352,Maria Jones,1957-01-02,+234890465824,Nigeria,True,False,2022-05-13
353,Jasmine King,2008-07-10,+233891074800,Ghana,False,False,2020-12-14
354,Susan Marks,1973-04-05,+233836568080,Ghana,True,False,2020-07-22
355,Matthew Rangel,1971-09-08,+234832613004,Nigeria,True,False,2023-02-20
356,Melissa Myers,1991-01-25,+234848081597,Nigeria,True,False,2019-09-27
357,Angela Hansen,1994-05-14,+234892450397,Nigeria,False,False,2023-08-05
358,Robin Santiago,2006-12-26,+233719797306,Ghana,True,False,2019-10-31
359,Yolanda Gaines,1956-12-07,+234882565366,Nigeria,True,True,2025-03-08
360,Jessica Cox,1975-04-02,+234748845357,Nigeria,False,True,2024-08-21
361,Trevor Peterson,2002-09-17,+254714874773,Kenya,False,False,2022-05-30
362,Mr. Chad Jones,2008-01-15,+234786613584,Nigeria,False,True,2024-10-26
363,Katie Fernandez,2000-11-03,+233721168794,Ghana,True,False,2025-03-06
364,Amanda Rogers,2002-09-21,+234867778162,Nigeria,True,False,2024-08-20
365,Linda Moore,1962-11-18,+234858862369,Nigeria,False,True,2026-05-22
366,Patricia Lamb,1961-11-03,+234862440738,Nigeria,True,False,2019-06-18
367,Amanda Diaz,1999-07-18,+233707616451,Ghana,True,False,2025-06-20
368,Jeremy Mitchell,2001-07-06,+234756588443,Nigeria,False,False,2026-03-02
369,Cynthia Allen,2005-08-08,+234868353057,Nigeria,True,False,2022-05-22
370,Stephanie Lee,1996-09-25,+234883875828,Nigeria,True,False,2019-09-03
371,Victoria Murray,1969-10-01,+234811567612,Nigeria,True,True,2025-10-20
372,Kathryn Barnes,1961-08-08,+234892834068,Nigeria,True,False,2022-11-15
373,Rebecca Taylor,1967-08-03,+254735102271,Kenya,False,False,2020-03-10
374,John Watson,1957-07-22,+234825217776,Nigeria,True,False,2020-07-31
375,Kelli Martinez,1956-04-13,+234777903190,Nigeria,False,False,2023-09-09
376,Denise Whitehead,1960-08-08,+234742869051,Nigeria,False,False,2022-07-04
377,Anna Lozano,2006-02-25,+234742773153,Nigeria,True,False,2024-08-04
378,Gregory Johnson,1954-03-14,+233833511816,Ghana,True,False,2024-09-01
379,James Hughes,1956-02-17,+234764620103,Nigeria,True,False,2019-07-27
380,Alfred Galvan,2007-09-06,+234860395223,Nigeria,False,False,2024-04-11
381,Gabriela Thomas,1953-03-08,+234702195104,Nigeria,False,False,2021-12-19
382,Ronald Horton,1960-01-08,+233905046238,Ghana,True,True,2019-07-29
383,Julie Gilbert,1955-12-20,+234752252384,Nigeria,True,True,2023-05-02
384,Daniel Hernandez,2000-01-24,+234905193167,Nigeria,True,False,2025-12-27
385,Jenny Parsons,1966-09-30,+234731893090,Nigeria,True,True,2023-03-09
386,Anthony Barnes,2004-08-07,+233791022516,Ghana,True,False,2020-08-13
387,Amy Copeland,1984-08-03,+234836666534,Nigeria,True,True,2019-06-09
388,Alexis Robertson,1967-01-15,+234789399933,Nigeria,False,False,2020-09-02
389,Doris Smith,1974-08-02,+234838380017,Nigeria,True,False,2022-07-28
390,Jason Beck,1956-05-26,+234865490589,Nigeria,False,True,2022-10-09
391,Heather Ashley,1987-08-08,+234836825336,Nigeria,True,False,2022-05-12
392,Virginia Spencer,1977-02-22,+234704465949,Nigeria,True,False,2023-09-03
393,Amanda Hughes,1975-12-24,+234894702734,Nigeria,False,False,2025-09-10
394,Alan Kramer,1974-01-15,+234875983861,Nigeria,False,False,2025-06-23
395,Matthew Garcia,1990-03-05,+234713785546,Nigeria,True,True,2026-01-20
396,Evelyn Williams,1987-09-25,+233907931748,Ghana,False,True,2021-09-19
397,Marvin Greer,1997-03-02,+234888044650,Nigeria,True,True,2022-07-08
398,Michael Welch,2005-10-18,+234810853135,Nigeria,False,False,2025-11-09
399,Mike Acevedo,1953-02-03,+254897524813,Kenya,False,False,2024-10-25
400,Andrew Gonzalez,1953-06-05,+234787254819,Nigeria,False,False,2023-03-24
401,Eric Sanders,2006-01-24,+234746488303,Nigeria,True,False,2025-02-15
402,Dawn Mullins,1963-07-31,+234907229429,Nigeria,False,False,2021-12-18
403,Scott Williams,1995-03-14,+234751610519,Nigeria,False,True,2022-05-07
404,Caleb Richardson,1977-10-18,+234779890300,Nigeria,False,False,2024-06-25
405,Stephanie Hughes,1963-04-16,+234793631139,Nigeria,True,False,2022-01-25
406,Jonathan Glass MD,2005-02-03,+234853941506,Nigeria,False,False,2023-06-05
407,Jeff Jordan,2006-07-15,+233907517874,Ghana,False,True,2022-03-24
408,Edward Garcia,1972-11-21,+254721214302,Kenya,True,False,2021-11-16
409,Elizabeth Morrison,1979-07-29,+233757441647,Ghana,True,False,2025-04-21
410,Jeremy West,2000-01-14,+234736848929,Nigeria,True,False,2021-09-07
411,Heather Bolton,1969-04-05,+234879807185,Nigeria,False,True,2021-08-11
412,Rebecca Brown,1996-04-01,+234810944740,Nigeria,True,False,2020-07-17
413,Heidi Owen,1996-10-22,+234847734140,Nigeria,False,True,2026-04-28
414,Andre Allison,1996-09-19,+254827694650,Kenya,True,True,2022-03-22
415,Amanda Jones,2003-07-22,+234873381902,Nigeria,True,False,2026-04-25
416,Heidi Herring,1952-10-11,+234843653844,Nigeria,False,False,2019-06-02
417,Meghan Rush,1975-11-22,+254746993593,Kenya,True,False,2019-05-29
418,Billy Taylor,1975-07-19,+254806567418,Kenya,False,True,2022-03-31
419,Matthew Wright,1958-04-18,+233702487636,Ghana,True,False,2022-10-04
420,Cody Holmes,1988-10-18,+234872150989,Nigeria,True,False,2020-07-03
421,Reginald Padilla,1965-03-06,+233825633369,Ghana,True,False,2022-09-16
422,Donna Hendricks DDS,1958-12-03,+234823188914,Nigeria,True,False,2019-02-27
423,Benjamin Thompson,1999-02-13,+233779194970,Ghana,True,False,2020-12-19
424,Brandon Fleming,2008-02-11,+234871456649,Nigeria,False,False,2024-10-11
425,Miss Michelle Pierce,1970-05-02,+234807597855,Nigeria,False,True,2020-07-29
426,Sarah Joseph,1998-03-24,+234766584632,Nigeria,True,False,2024-01-04
427,Rebecca Hicks,1958-11-01,+233788483118,Ghana,True,False,2019-02-16
428,Dr. Cynthia Snyder,1975-02-19,+234796516529,Nigeria,False,True,2020-04-29
429,Jackie Lara,1988-02-12,+234742873659,Nigeria,True,False,2022-06-27
430,Stephen Jones,1977-09-02,+234871452765,Nigeria,False,True,2025-11-22
431,Dr. Kelly Hammond DVM,1955-08-06,+234735854597,Nigeria,True,False,2025-10-17
432,Evan Jones,1982-04-11,+234888425779,Nigeria,True,False,2025-01-10
433,Haley Humphrey,2003-09-03,+233758629422,Ghana,False,False,2025-09-06
434,Laurie Saunders,1959-05-11,+233721976893,Ghana,True,False,2023-01-21
435,Thomas Brown,1959-01-10,+234851442888,Nigeria,True,False,2024-09-01
436,Elizabeth Martin,1998-11-05,+234844058614,Nigeria,True,False,2024-11-01
437,Travis Stone,1969-11-27,+234882615363,Nigeria,True,False,2020-01-08
438,Danielle Reid,1988-01-23,+233819583348,Ghana,False,False,2024-10-03
439,Mario Mendez,1956-12-07,+234851373757,Nigeria,True,False,2022-06-16
440,Caroline David,1961-01-25,+233806286672,Ghana,True,True,2021-06-11
441,Marcus Winters,1973-07-20,+234712157388,Nigeria,True,False,2025-01-25
442,Kristy Bryan,1952-07-04,+254718527185,Kenya,False,False,2022-03-21
443,Travis Wise,1968-08-02,+234906419366,Nigeria,True,False,2026-03-30
444,Pamela Butler,1994-01-22,+254800518587,Kenya,False,False,2023-03-27
445,Stephen Gardner,1994-04-04,+234883269032,Nigeria,False,False,2020-06-28
446,Karen Ballard,1997-03-10,+234793353769,Nigeria,True,False,2023-05-29
447,Jesse Barker,1961-05-02,+234895382930,Nigeria,False,False,2019-04-04
448,John Harris,1991-11-10,+254824286662,Kenya,False,False,2024-12-18
449,Scott Flores,1974-01-29,+234761649978,Nigeria,True,False,2022-02-03
450,Bianca Wood,1988-10-17,+234894622133,Nigeria,False,True,2026-05-28
451,David Martinez,1981-03-03,+234905635911,Nigeria,False,False,2021-09-12
452,Brent Roberts,1976-09-19,+234727084254,Nigeria,True,False,2019-07-19
453,Jennifer Estes,1961-06-11,+234711874707,Nigeria,True,True,2021-06-08
454,Taylor Griffith,1963-06-30,+233908322992,Ghana,True,False,2022-03-30
455,Kathleen Robertson,1984-07-07,+234896365229,Nigeria,True,False,2022-08-06
456,Kathleen Davis,1977-05-03,+234738456178,Nigeria,False,False,2023-08-21
457,Tracy Lewis,1974-08-04,+234716363191,Nigeria,True,False,2020-12-18
458,Douglas Harper,2007-12-07,+234814675783,Nigeria,True,True,2022-11-11
459,Julie Herrera,2008-03-23,+254880212136,Kenya,True,False,2023-09-02
460,Cesar Baker,1975-06-20,+234780500704,Nigeria,True,False,2024-04-23
461,Holly Morales,1989-05-20,+234760490466,Nigeria,True,False,2024-03-11
462,Heidi Roberts,1976-11-12,+254850964329,Kenya,True,False,2024-12-10
463,Pamela Ramirez,1992-12-26,+234765191836,Nigeria,True,False,2019-11-20
464,Barbara Hester,1977-05-19,+254799610356,Kenya,True,False,2021-02-19
465,William Grant,1975-06-16,+234801245257,Nigeria,False,False,2019-10-26
466,Christina Hicks,1984-08-09,+234904466325,Nigeria,True,False,2021-06-07
467,Andrew Reeves,2005-04-14,+234789379426,Nigeria,True,False,2021-05-17
468,Jesus Obrien,1985-08-27,+254899038235,Kenya,True,False,2024-05-15
469,Timothy Flores,1977-04-25,+254886730758,Kenya,True,True,2021-09-07
470,Nancy Evans MD,2006-12-10,+234908175423,Nigeria,True,False,2026-04-11
471,Katherine Hart,1982-11-22,+234770212415,Nigeria,True,False,2024-03-23
472,Isabella Nunez,1978-12-03,+234893921416,Nigeria,True,False,2021-04-12
473,Rebecca Swanson,1997-05-25,+234811113535,Nigeria,True,False,2020-08-20
474,Linda Baker,1995-03-10,+234848528441,Nigeria,False,False,2023-09-07
475,Paula Lane,1999-09-01,+234752664831,Nigeria,True,False,2021-10-03
476,John Warren,1999-08-27,+234875719986,Nigeria,False,False,2024-06-24
477,Sarah Hernandez,1996-11-24,+254872253542,Kenya,False,False,2022-12-13
478,Kenneth Graves,1963-07-23,+234893357690,Nigeria,True,True,2025-01-29
479,Erik Hernandez,1997-07-25,+254715765765,Kenya,True,False,2019-11-01
480,Jonathan Carr,1982-09-01,+254879372745,Kenya,True,True,2020-07-17
481,Nancy Brown,1959-12-22,+233762124928,Ghana,True,True,2021-06-14
482,Kristina Bolton,1983-02-16,+234800180299,Nigeria,True,False,2025-11-30
483,Emily Thompson,1986-11-08,+254876975292,Kenya,True,True,2025-03-09
484,Hector Ingram,1999-08-20,+234704489890,Nigeria,True,True,2022-03-20
485,Regina Baker,1983-07-11,+234887330118,Nigeria,False,False,2021-01-04
486,David Grant,1965-11-17,+234725854062,Nigeria,True,True,2025-12-13
487,Vickie Wise,1998-07-18,+234795144558,Nigeria,True,False,2023-03-09
488,Michael Stewart,1974-04-24,+254823211269,Kenya,True,False,2021-07-14
489,Taylor Griffith,1970-02-28,+234721640439,Nigeria,False,False,2019-05-10
490,Michael James,1977-06-04,+234801807911,Nigeria,True,False,2026-02-21
491,Tina Ballard,1970-05-05,+234746005428,Nigeria,True,False,2026-03-26
492,Tyler Miller,1980-09-05,+233851895981,Ghana,False,False,2024-12-03
493,Nicole Lewis,2006-12-01,+254761677475,Kenya,True,False,2025-05-10
494,Taylor Horton,1959-12-01,+234712498883,Nigeria,False,False,2022-02-22
495,Patrick Allen,1954-01-11,+233851266027,Ghana,False,True,2022-07-12
496,Kiara Little,1954-02-23,+234755608583,Nigeria,True,False,2023-06-20
497,Gary Kennedy,1996-12-06,+254780336528,Kenya,True,True,2023-05-13
498,Abigail Pierce,1961-04-28,+234845106123,Nigeria,True,False,2020-07-27
499,Timothy Johns,1983-01-25,+233885035389,Ghana,False,False,2022-11-17
500,Nicole Mitchell,1969-12-31,+234817329984,Nigeria,True,True,2025-10-14
501,Susan Davis,1989-08-24,+233859882483,Ghana,True,False,2019-05-02
502,Parker Jefferson,1953-02-11,+234820943646,Nigeria,True,False,2023-03-18
503,Carrie Khan,1962-07-16,+234882454199,Nigeria,True,False,2025-12-08
504,Amanda Huff,2004-03-12,+234766155859,Nigeria,False,True,2020-09-23
505,Timothy Hayden DVM,1953-02-15,+234870161473,Nigeria,True,False,2023-01-17
506,Keith Rodriguez,1973-05-17,+234701394581,Nigeria,False,False,2022-01-09
507,William Daniels,1984-03-09,+234723433672,Nigeria,True,False,2025-03-22
508,Brandi Gordon,1969-02-21,+234727727484,Nigeria,True,False,2020-01-17
509,Brian Martin,1981-10-21,+234787088602,Nigeria,False,True,2023-08-22
510,Michelle Smith,1973-07-07,+234722736352,Nigeria,False,False,2021-09-21
511,Laura Todd,1962-07-08,+234745522069,Nigeria,False,True,2022-01-06
512,Margaret Sullivan,1979-09-06,+234832371950,Nigeria,True,True,2022-02-04
513,Angie Caldwell,1963-02-24,+234829984853,Nigeria,False,False,2021-10-07
514,Mrs. Taylor Smith,1976-09-04,+233833090952,Ghana,True,True,2020-03-14
515,Paul Finley,1971-02-14,+234701816601,Nigeria,False,False,2025-12-15
516,Laura Green,1975-01-16,+234788460680,Nigeria,True,False,2026-04-20
517,Amy Wilson,1971-06-15,+254736540635,Kenya,True,False,2021-04-02
518,Michael Leblanc,1998-06-15,+234747684141,Nigeria,False,False,2022-04-08
519,Melissa Fowler,1970-08-27,+233869893460,Ghana,True,False,2021-09-19
520,Daniel Bernard,1983-02-12,+234775242497,Nigeria,False,False,2020-04-11
521,Paul Obrien,1978-11-15,+254753633416,Kenya,True,False,2025-03-03
522,Susan Todd,2005-02-24,+234895209851,Nigeria,True,False,2023-12-01
523,Colleen Wright,2001-12-08,+233885981554,Ghana,True,False,2023-08-03
524,Rachel Fox,1986-07-08,+234737360610,Nigeria,True,True,2026-05-21
525,Angela Elliott,1954-10-12,+234813582545,Nigeria,False,True,2025-09-15
526,Stephanie Harris,1987-02-04,+234807590299,Nigeria,True,False,2023-09-10
527,Garrett Meyer,1958-06-27,+234796510462,Nigeria,False,False,2025-08-29
528,Michelle Burns,1985-04-22,+234722812164,Nigeria,True,True,2026-06-15
529,Anthony Anderson,1978-11-05,+234873677698,Nigeria,True,False,2026-03-27
530,Anthony Ford,2005-06-26,+234807271570,Nigeria,False,False,2023-10-30
531,Alex Scott,1950-10-12,+234726469496,Nigeria,True,False,2024-10-25
532,Laura Williams,1974-01-08,+234884593508,Nigeria,True,False,2023-05-22
533,Kimberly Brown,1955-04-10,+234882416786,Nigeria,True,False,2022-11-13
534,Mrs. Donna White,1959-10-17,+254829592877,Kenya,True,False,2019-12-18
535,Veronica Brewer,1979-03-08,+234895998342,Nigeria,True,False,2024-02-09
536,Steven West,1976-04-06,+233839885696,Ghana,True,False,2023-11-30
537,Michael Stanley,1987-04-11,+233821452869,Ghana,True,False,2020-04-16
538,Scott Wilson,1987-02-19,+234792094285,Nigeria,True,False,2020-11-04
539,Cameron Irwin,2007-05-21,+254898773633,Kenya,True,True,2020-10-17
540,Alexander Evans,1996-05-28,+234814452659,Nigeria,False,True,2023-07-18
541,Jessica Gray,1966-03-16,+234750032858,Nigeria,True,False,2019-04-30
542,Gregory Hill,1999-11-30,+233752968874,Ghana,True,False,2019-01-19
543,Amanda Keller,1992-06-02,+233755239851,Ghana,True,False,2019-09-14
544,Stacey Smith,1964-08-07,+234844120046,Nigeria,True,False,2024-02-18
545,Kirk Griffin,1996-04-22,+234880040042,Nigeria,False,False,2026-03-02
546,Amber Yang,1977-12-13,+234804324557,Nigeria,True,False,2022-11-26
547,Joshua Webster,2003-05-22,+234822906014,Nigeria,True,False,2022-05-03
548,Jonathan Roberts,2006-02-02,+254858422115,Kenya,True,True,2020-04-27
549,Laura Ray,2003-02-23,+234731393233,Nigeria,True,False,2024-09-23
550,Erica Turner,1960-04-28,+234860101836,Nigeria,True,False,2021-01-30
551,Ms. Jennifer Hill,1988-06-17,+234844251649,Nigeria,False,False,2020-12-10
552,Sheryl Buck,1993-03-05,+234831437281,Nigeria,True,True,2024-01-22
553,Kristi Williams,1974-01-05,+234796378843,Nigeria,False,False,2021-03-10
554,Megan Floyd,1972-04-07,+233850748541,Ghana,True,False,2024-07-07
555,Jennifer Evans,1963-02-02,+234819145545,Nigeria,True,True,2019-05-07
556,Kara Atkinson,1971-01-15,+233759197939,Ghana,True,True,2025-01-11
557,Brianna Ford,1954-07-01,+234909578350,Nigeria,True,False,2024-07-21
558,Tracy Grant,1959-09-13,+234730389845,Nigeria,True,True,2025-02-02
559,David Rivera,1955-12-16,+233798478707,Ghana,True,False,2023-12-13
560,Sarah Davis,1999-11-19,+234814126593,Nigeria,True,False,2021-10-10
561,Amber Bennett,1991-09-29,+234708651781,Nigeria,True,False,2019-12-23
562,Shelly Lopez,2002-05-30,+234731510571,Nigeria,False,True,2025-08-05
563,Megan Robinson,1964-10-15,+234890791562,Nigeria,True,False,2025-11-28
564,Felicia Krueger,1951-08-15,+234755464041,Nigeria,False,False,2025-05-24
565,Colton Figueroa,2001-05-26,+234775453185,Nigeria,True,True,2022-04-13
566,Mrs. Dana Munoz MD,1966-11-11,+234771764356,Nigeria,False,False,2020-01-26
567,Patricia James,1986-11-21,+234901351861,Nigeria,False,False,2022-02-09
568,Elizabeth Ward,1984-05-31,+233734061282,Ghana,False,True,2020-08-22
569,Robert Bowen,2002-05-28,+233766452468,Ghana,False,False,2024-06-27
570,Suzanne Wood,1978-09-29,+234869759114,Nigeria,True,False,2024-01-26
571,Sean Figueroa,1951-09-06,+234906395791,Nigeria,True,False,2022-02-13
572,Timothy Riley,1978-12-28,+234799071788,Nigeria,True,False,2025-07-11
573,Craig Hall,1989-05-08,+234907805358,Nigeria,False,True,2024-02-21
574,Kathryn Pena,1997-03-06,+234887177084,Nigeria,True,True,2024-12-29
575,Phillip Burns,1999-10-25,+234815331441,Nigeria,False,False,2022-08-15
576,Katherine Jackson,2004-09-03,+233790665459,Ghana,True,True,2024-06-10
577,Charles Payne,1963-02-06,+233883221136,Ghana,False,True,2026-01-08
578,Kimberly May,1954-07-28,+233823368040,Ghana,True,False,2020-10-09
579,Sara Jones,2006-03-29,+234700181442,Nigeria,False,False,2020-06-24
580,Pamela Gutierrez,2007-11-29,+233781031405,Ghana,True,False,2022-01-27
581,Andrea Hernandez,1965-06-17,+234796753636,Nigeria,True,False,2026-04-11
582,Jacqueline Williamson,1995-12-13,+234806392129,Nigeria,True,False,2021-08-17
583,Susan Hopkins,1951-08-25,+234724481095,Nigeria,False,True,2024-05-07
584,Juan Smith,1986-08-08,+234859364627,Nigeria,True,False,2019-02-08
585,Kimberly Mitchell,1984-10-01,+234792227483,Nigeria,False,False,2023-09-26
586,Megan Drake,1962-10-10,+234828231682,Nigeria,True,False,2020-02-24
587,Brent Hernandez,1963-08-21,+234798666588,Nigeria,False,True,2020-06-29
588,Dawn Gomez,2004-09-02,+234881767601,Nigeria,True,False,2019-02-04
589,Jake Sullivan,1989-01-09,+234744054701,Nigeria,True,False,2026-01-16
590,Michael Evans,2006-12-04,+233810517533,Ghana,True,False,2021-06-08
591,Martha Garrison,2002-04-07,+234726968399,Nigeria,True,True,2023-04-22
592,Jared Bennett,1982-12-20,+234815263163,Nigeria,True,True,2022-02-08
593,Adam Jackson,1984-08-04,+234766616828,Nigeria,True,False,2025-10-24
594,Maria Rivera,1957-01-24,+234885348261,Nigeria,True,False,2022-05-20
595,Tamara Hall,1997-09-07,+234862920691,Nigeria,True,False,2022-04-25
596,Karen Williams,1955-08-20,+234764247630,Nigeria,True,True,2024-08-08
597,Diana Daniels,1995-05-12,+234719062139,Nigeria,True,False,2023-01-19
598,Timothy Edwards,1964-09-02,+254735428885,Kenya,True,False,2023-09-20
599,Nicole Marquez,1977-09-05,+234883325860,Nigeria,True,False,2019-10-26
600,Elizabeth Elliott,1989-02-20,+234718128137,Nigeria,True,True,2019-09-05
601,Jasmine Mosley,1973-02-24,+254806830607,Kenya,True,False,2024-08-14
602,Patrick Gibbs,1997-06-25,+233813702610,Ghana,False,True,2025-01-06
603,Kathryn Mccann,1954-03-25,+234740984844,Nigeria,True,False,2024-09-25
604,David Jones,1991-10-04,+254741708731,Kenya,True,False,2026-02-11
605,Tina Sanders,2003-03-20,+233874439970,Ghana,False,True,2023-11-27
606,Mark Bowers,1981-03-27,+233764058737,Ghana,True,True,2023-11-15
607,Henry Pugh MD,1996-10-29,+234864362168,Nigeria,True,False,2026-05-19
608,Jamie Barton,1970-09-04,+233732062738,Ghana,True,True,2019-02-16
609,Michelle Miller,1961-01-26,+234793067949,Nigeria,True,False,2021-11-27
610,Richard Moore,1977-02-02,+234734072675,Nigeria,False,False,2020-04-28
